semnatic_similarity_with_src,sentiment_analysis_with_src,sentiment_analysis_with_tgt,sentence_entropy,semnatic_similarity_with_tgt,rouge_score_with_tgt,bleu_score_with_tgt,jaccard_similarity_score_with_tgt,dice_similarity_score_with_tgt,bert-score,summary_score
0.576835275,0,0,2.321928095,0.376433372,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",4.91E-155,0,0,0.352655143,0.617396832
0.298525959,0,0,2,0.651409149,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.3333333333333333, 'f': 0.22222221777777784}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.3333333333333333, 'f': 0.22222221777777784}}",2.65E-78,0.222222222,0.363636364,0.494586438,0.24451828
0.204311565,0,1,3.169925001,0.29162854,"{'rouge-1': {'r': 0.15789473684210525, 'p': 0.375, 'f': 0.22222221805212622}, 'rouge-2': {'r': 0.047619047619047616, 'p': 0.14285714285714285, 'f': 0.07142856767857161}, 'rouge-l': {'r': 0.15789473684210525, 'p': 0.375, 'f': 0.22222221805212622}}",0.082431427,0.16,0.275862069,0.444870532,0.427591354
0.312307686,0,0,2,0.410803735,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",8.59E-79,0.071428571,0.133333333,0.518791378,0.297373801
0.594796538,0,1,2.251629167,0.59908855,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",2.19E-78,0.083333333,0.153846154,0.532153845,0.346492857
0.35511741,0,0,1,0.629997969,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.011250767,0.083333333,0.153846154,0.48773995,0.237501815
0.097642019,1,0,1.448815636,0.255922079,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",2.04E-155,0,0,0.330682427,0.23937045
0.425049186,0,0,2,0.620014846,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.224868208,0.1,0.181818182,0.69937712,0.237501815
0.295872182,0,0,3.773557262,0.146961391,"{'rouge-1': {'r': 0.15, 'p': 0.23076923076923078, 'f': 0.181818177043159}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1, 'p': 0.15384615384615385, 'f': 0.12121211643709846}}",0.112936836,0.129032258,0.228571429,0.425909549,0.208007544
0.388857484,1,1,2.584962501,0.634799838,"{'rouge-1': {'r': 0.2857142857142857, 'p': 0.4, 'f': 0.33333332847222225}, 'rouge-2': {'r': 0.16666666666666666, 'p': 0.25, 'f': 0.1999999952000001}, 'rouge-l': {'r': 0.2857142857142857, 'p': 0.4, 'f': 0.33333332847222225}}",0.465046163,0.272727273,0.428571429,0.662164867,0.221532077
0.073209934,0,1,2,0.548597097,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.115759189,0,0,0.453402698,0.309224188
0.401549488,0,0,2.5,0.880384743,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.8, 'f': 0.7272727223140496}, 'rouge-2': {'r': 0.5, 'p': 0.6, 'f': 0.5454545404958678}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.8, 'f': 0.7272727223140496}}",0.661834633,0.625,0.769230769,0.838402629,0.237501815
0.460136652,0,1,2,0.787181675,"{'rouge-1': {'r': 0.25, 'p': 1.0, 'f': 0.39999999680000003}, 'rouge-2': {'r': 0.18181818181818182, 'p': 1.0, 'f': 0.30769230508875745}, 'rouge-l': {'r': 0.25, 'p': 1.0, 'f': 0.39999999680000003}}",0.068601165,0.307692308,0.470588235,0.656955004,0.237501815
0.224509075,1,0,2.5,0.26076293,"{'rouge-1': {'r': 0.25, 'p': 0.6, 'f': 0.3529411723183391}, 'rouge-2': {'r': 0.08333333333333333, 'p': 0.2, 'f': 0.11764705467128042}, 'rouge-l': {'r': 0.25, 'p': 0.6, 'f': 0.3529411723183391}}",0.082024104,0.266666667,0.421052632,0.513172209,0.256202906
0.399451792,1,1,2,0.831038594,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.3333333333333333, 'f': 0.3333333283333334}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.3333333333333333, 'f': 0.3333333283333334}}",0.384208745,0.333333333,0.5,0.562114894,0.24451828
0.335479289,0,1,2.584962501,0.679431796,"{'rouge-1': {'r': 0.2, 'p': 0.6, 'f': 0.29999999625}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.13333333333333333, 'p': 0.4, 'f': 0.19999999625000006}}",0.114102951,0.222222222,0.363636364,0.614022374,0.237501815
0.383486688,1,0,3.321928095,0.534404516,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.2222222222222222, 'f': 0.2666666618666667}, 'rouge-2': {'r': 0.2, 'p': 0.125, 'f': 0.1538461491124262}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.2222222222222222, 'f': 0.2666666618666667}}",0.26374171,0.214285714,0.352941176,0.558255255,0.221532077
0.313696533,0,0,2.584962501,0.941907644,"{'rouge-1': {'r': 0.7142857142857143, 'p': 1.0, 'f': 0.8333333284722222}, 'rouge-2': {'r': 0.5, 'p': 0.75, 'f': 0.5999999952}, 'rouge-l': {'r': 0.7142857142857143, 'p': 1.0, 'f': 0.8333333284722222}}",0.581322023,0.75,0.857142857,0.89564991,0.245901838
0.249998316,0,0,3.121928095,0.812358975,"{'rouge-1': {'r': 0.4444444444444444, 'p': 0.5, 'f': 0.4705882303114187}, 'rouge-2': {'r': 0.2222222222222222, 'p': 0.25, 'f': 0.23529411266435996}, 'rouge-l': {'r': 0.4444444444444444, 'p': 0.5, 'f': 0.4705882303114187}}",0.557495967,0.357142857,0.526315789,0.628810465,0.237501815
0.334282488,0,0,2.725480557,0.340770304,"{'rouge-1': {'r': 0.25, 'p': 0.16666666666666666, 'f': 0.1999999952000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.16666666666666666, 'f': 0.1999999952000001}}",8.44E-155,0.2,0.333333333,0.470910728,0.216729373
0.484668732,1,1,2.584962501,0.416609585,"{'rouge-1': {'r': 0.2, 'p': 0.2, 'f': 0.19999999500000015}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.2, 'f': 0.19999999500000015}}",0.212817014,0.2,0.333333333,0.546888173,0.2309715
0.128101408,0,0,3.640223929,0.536936224,"{'rouge-1': {'r': 0.5454545454545454, 'p': 0.46153846153846156, 'f': 0.4999999950347222}, 'rouge-2': {'r': 0.25, 'p': 0.21428571428571427, 'f': 0.23076922579881665}, 'rouge-l': {'r': 0.45454545454545453, 'p': 0.38461538461538464, 'f': 0.4166666617013889}}",0.39595616,0.315789474,0.48,0.575438261,0.208007544
0.224201888,1,0,2.5,0.382766306,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",5.01E-155,0,0,0.486448377,0.237501815
0.222757071,0,0,3.39274741,0.653412044,"{'rouge-1': {'r': 0.25, 'p': 0.5454545454545454, 'f': 0.3428571385469388}, 'rouge-2': {'r': 0.07407407407407407, 'p': 0.18181818181818182, 'f': 0.10526315378116359}, 'rouge-l': {'r': 0.20833333333333334, 'p': 0.45454545454545453, 'f': 0.28571428140408167}}",0.174476667,0.2,0.333333333,0.58231914,0.224611089
0.215100482,0,0,3.807354922,0.62607795,"{'rouge-1': {'r': 0.375, 'p': 0.42857142857142855, 'f': 0.3999999950222222}, 'rouge-2': {'r': 0.11764705882352941, 'p': 0.15384615384615385, 'f': 0.1333333284222224}, 'rouge-l': {'r': 0.375, 'p': 0.42857142857142855, 'f': 0.3999999950222222}}",0.343167814,0.24,0.387096774,0.638507545,0.205668941
0.337279439,1,1,2.75,0.313816607,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",5.62E-155,0.090909091,0.166666667,0.47854653,0.219868213
0.601121426,0,0,2,0.449082851,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.6666666666666666, 'f': 0.44444444000000005}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.6666666666666666, 'f': 0.44444444000000005}}",0.274043089,0.375,0.545454545,0.57035017,0.624748647
0.443217278,1,1,2.321928095,0.76416415,"{'rouge-1': {'r': 0.36363636363636365, 'p': 1.0, 'f': 0.5333333294222222}, 'rouge-2': {'r': 0.18181818181818182, 'p': 0.6666666666666666, 'f': 0.28571428234693885}, 'rouge-l': {'r': 0.36363636363636365, 'p': 1.0, 'f': 0.5333333294222222}}",0.26942047,0.416666667,0.588235294,0.677210987,0.237501815
0.401772946,0,0,2.918295834,0.402414322,"{'rouge-1': {'r': 0.75, 'p': 0.42857142857142855, 'f': 0.5454545408264463}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.14285714285714285, 'f': 0.19999999580000008}, 'rouge-l': {'r': 0.75, 'p': 0.42857142857142855, 'f': 0.5454545408264463}}",0.170380837,0.333333333,0.5,0.604507625,0.237501815
0.24598676,1,0,2.235926351,0.084081799,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",2.59E-78,0,0,0.198389426,0.208007544
0.43100065,1,1,2,0.82306695,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.385450121,0.2,0.333333333,0.724978685,0.236150727
0.54324764,0,1,3.169925001,0.837524056,"{'rouge-1': {'r': 0.2, 'p': 0.25, 'f': 0.22222221728395072}, 'rouge-2': {'r': 0.1111111111111111, 'p': 0.14285714285714285, 'f': 0.12499999507812519}, 'rouge-l': {'r': 0.2, 'p': 0.25, 'f': 0.22222221728395072}}",0.255266179,0.176470588,0.3,0.635097563,0.237501815
0.129760668,0,0,2.584962501,0.189418316,"{'rouge-1': {'r': 0.05, 'p': 0.2, 'f': 0.07999999680000014}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.05, 'p': 0.2, 'f': 0.07999999680000014}}",6.79E-80,0.08,0.148148148,0.381913275,0.245901838
0.480947435,0,1,2.584962501,0.754475117,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.6, 'f': 0.26086956181474485}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1111111111111111, 'p': 0.4, 'f': 0.17391304007561445}}",0.03607336,0.19047619,0.32,0.559971511,0.245901838
0.138887733,0,0,2.807354922,0.283618093,"{'rouge-1': {'r': 0.09090909090909091, 'p': 0.16666666666666666, 'f': 0.11764705425605555}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.09090909090909091, 'p': 0.16666666666666666, 'f': 0.11764705425605555}}",0.064571923,0.117647059,0.210526316,0.487867564,0.229301497
0.329077065,0,1,2.321928095,0.561775208,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",9.75E-79,0,0,0.542162716,0.224611089
0.579380751,0,1,2.321928095,0.720630586,"{'rouge-1': {'r': 0.42857142857142855, 'p': 0.75, 'f': 0.5454545408264463}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.6666666666666666, 'f': 0.44444444000000005}, 'rouge-l': {'r': 0.42857142857142855, 'p': 0.75, 'f': 0.5454545408264463}}",0.377171991,0.444444444,0.615384615,0.660738289,0.498103708
0.525651336,1,0,3.614369446,0.697288394,"{'rouge-1': {'r': 0.47368421052631576, 'p': 0.6428571428571429, 'f': 0.5454545405693297}, 'rouge-2': {'r': 0.21739130434782608, 'p': 0.3125, 'f': 0.25641025157133474}, 'rouge-l': {'r': 0.3684210526315789, 'p': 0.5, 'f': 0.42424241935720847}}",0.373809382,0.36,0.529411765,0.670992196,0.21565944
0.363890082,0,0,2.584962501,0.846913695,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.8, 'f': 0.7272727223140496}, 'rouge-2': {'r': 0.5, 'p': 0.75, 'f': 0.5999999952}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.8, 'f': 0.7272727223140496}}",0.661627431,0.625,0.769230769,0.847508788,0.213728592
0.277342469,0,0,3.773557262,0.686901689,"{'rouge-1': {'r': 0.75, 'p': 0.23076923076923078, 'f': 0.3529411728719723}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.07692307692307693, 'f': 0.12499999695312508}, 'rouge-l': {'r': 0.75, 'p': 0.23076923076923078, 'f': 0.3529411728719723}}",0.24707356,0.2,0.333333333,0.511472106,0.24451828
0.269360393,0,0,2.321928095,0.657973289,"{'rouge-1': {'r': 0.14285714285714285, 'p': 0.75, 'f': 0.23999999731200003}, 'rouge-2': {'r': 0.09090909090909091, 'p': 0.6666666666666666, 'f': 0.159999997888}, 'rouge-l': {'r': 0.14285714285714285, 'p': 0.75, 'f': 0.23999999731200003}}",0.031516643,0.173913043,0.296296296,0.615554035,0.237501815
0.642084241,0,1,3.700439718,0.764613152,"{'rouge-1': {'r': 0.4117647058823529, 'p': 0.5833333333333334, 'f': 0.4827586158382878}, 'rouge-2': {'r': 0.05555555555555555, 'p': 0.09090909090909091, 'f': 0.06896551253269949}, 'rouge-l': {'r': 0.35294117647058826, 'p': 0.5, 'f': 0.41379309859690844}}",0.405951109,0.347826087,0.516129032,0.685833752,0.224611089
0.36417976,0,1,2.321928095,0.388153046,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",6.08E-155,0.125,0.222222222,0.488938838,0.224611089
0.566217124,1,0,3.664497779,0.653776348,"{'rouge-1': {'r': 0.375, 'p': 0.23076923076923078, 'f': 0.28571428099773244}, 'rouge-2': {'r': 0.125, 'p': 0.07692307692307693, 'f': 0.0952380905215422}, 'rouge-l': {'r': 0.375, 'p': 0.23076923076923078, 'f': 0.28571428099773244}}",0.265409791,0.157894737,0.272727273,0.433916271,0.224383116
0.701645553,1,0,3.418295834,0.771334767,"{'rouge-1': {'r': 0.3, 'p': 0.3, 'f': 0.2999999950000001}, 'rouge-2': {'r': 0.1111111111111111, 'p': 0.1, 'f': 0.1052631529085875}, 'rouge-l': {'r': 0.3, 'p': 0.3, 'f': 0.2999999950000001}}",0.285240515,0.222222222,0.363636364,0.645023346,0.237501815
0.133162379,0,0,3.906890596,0.337581456,"{'rouge-1': {'r': 0.2222222222222222, 'p': 0.14285714285714285, 'f': 0.1739130387145559}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2222222222222222, 'p': 0.14285714285714285, 'f': 0.1739130387145559}}",0.232053717,0.136363636,0.24,0.550325096,0.224611089
0.40261519,0,0,3.277613437,0.235730976,"{'rouge-1': {'r': 0.18181818181818182, 'p': 0.4444444444444444, 'f': 0.25806451200832464}, 'rouge-2': {'r': 0.037037037037037035, 'p': 0.1111111111111111, 'f': 0.055555551805555804}, 'rouge-l': {'r': 0.13636363636363635, 'p': 0.3333333333333333, 'f': 0.19354838297606666}}",0.085083608,0.178571429,0.303030303,0.497256309,0.216729373
0.308460325,0,0,2.807354922,0.834867179,"{'rouge-1': {'r': 0.4444444444444444, 'p': 0.6666666666666666, 'f': 0.5333333285333334}, 'rouge-2': {'r': 0.25, 'p': 0.4, 'f': 0.3076923029585799}, 'rouge-l': {'r': 0.4444444444444444, 'p': 0.6666666666666666, 'f': 0.5333333285333334}}",0.382880011,0.416666667,0.588235294,0.607995212,0.221730918
0.522972822,0,0,2.584962501,0.566031218,"{'rouge-1': {'r': 0.2, 'p': 0.8, 'f': 0.31999999680000013}, 'rouge-2': {'r': 0.04, 'p': 0.25, 'f': 0.06896551486325811}, 'rouge-l': {'r': 0.2, 'p': 0.8, 'f': 0.31999999680000013}}",0.024179832,0.227272727,0.37037037,0.570831299,0.381196082
0.458678305,0,0,2.584962501,0.425822496,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.210632728,0.090909091,0.166666667,0.560682595,0.245901838
0.514037073,0,1,2,0.481400818,"{'rouge-1': {'r': 0.07142857142857142, 'p': 0.3333333333333333, 'f': 0.11764705591695508}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.07142857142857142, 'p': 0.3333333333333333, 'f': 0.11764705591695508}}",6.64E-80,0.117647059,0.210526316,0.52989918,0.879431784
0.220841691,0,1,3.459431619,0.496457815,"{'rouge-1': {'r': 0.8, 'p': 0.4, 'f': 0.533333328888889}, 'rouge-2': {'r': 0.5, 'p': 0.2222222222222222, 'f': 0.3076923034319527}, 'rouge-l': {'r': 0.8, 'p': 0.4, 'f': 0.533333328888889}}",0.39532761,0.416666667,0.588235294,0.613250911,0.223311841
0.557210386,0,0,2,0.534259081,"{'rouge-1': {'r': 0.10526315789473684, 'p': 0.6666666666666666, 'f': 0.18181817946280993}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.10526315789473684, 'p': 0.6666666666666666, 'f': 0.18181817946280993}}",0.001533636,0.095238095,0.173913043,0.402379304,0.224611089
0.488555312,0,0,3.734521665,0.398433149,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",3.54E-155,0.066666667,0.125,0.438315004,0.197280139
0.428765506,0,1,2.807354922,0.596731365,"{'rouge-1': {'r': 0.4, 'p': 0.6666666666666666, 'f': 0.49999999531250006}, 'rouge-2': {'r': 0.2222222222222222, 'p': 0.4, 'f': 0.285714281122449}, 'rouge-l': {'r': 0.4, 'p': 0.6666666666666666, 'f': 0.49999999531250006}}",0.295957944,0.384615385,0.555555556,0.754310906,0.287886769
0.103266299,0,0,3.459431619,0.365410924,"{'rouge-1': {'r': 0.06666666666666667, 'p': 0.1, 'f': 0.07999999520000028}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.06666666666666667, 'p': 0.1, 'f': 0.07999999520000028}}",0.146558031,0.08,0.148148148,0.578056931,0.208690315
0.371689171,0,1,2,0.220249504,"{'rouge-1': {'r': 0.09090909090909091, 'p': 0.3333333333333333, 'f': 0.14285713948979603}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.09090909090909091, 'p': 0.3333333333333333, 'f': 0.14285713948979603}}",3.53E-155,0.142857143,0.25,0.433307111,0.24451828
0.592918515,0,1,2.807354922,0.662915707,"{'rouge-1': {'r': 0.25, 'p': 0.16666666666666666, 'f': 0.1999999952000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.16666666666666666, 'f': 0.1999999952000001}}",0.228404053,0.2,0.333333333,0.672628939,0.24451828
0.575026512,0,1,3,0.572692633,"{'rouge-1': {'r': 0.07142857142857142, 'p': 0.14285714285714285, 'f': 0.095238090793651}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.07142857142857142, 'p': 0.14285714285714285, 'f': 0.095238090793651}}",0.141637703,0.095238095,0.173913043,0.579527318,0.224383116
0.418391794,0,0,2.721928095,0.415574968,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",6.93E-155,0.083333333,0.153846154,0.479399174,0.237501815
0.415118456,1,0,3.700439718,0.338617563,"{'rouge-1': {'r': 0.2, 'p': 0.16666666666666666, 'f': 0.18181817685950424}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.16666666666666666, 'f': 0.18181817685950424}}",0.229321499,0.142857143,0.25,0.470450461,0.227830932
0.476684719,1,1,2.584962501,0.932605863,"{'rouge-1': {'r': 0.45454545454545453, 'p': 1.0, 'f': 0.624999995703125}, 'rouge-2': {'r': 0.36363636363636365, 'p': 1.0, 'f': 0.5333333294222222}, 'rouge-l': {'r': 0.45454545454545453, 'p': 1.0, 'f': 0.624999995703125}}",0.22313016,0.5,0.666666667,0.814065933,0.237501815
0.296508431,0,0,3.418295834,0.568213999,"{'rouge-1': {'r': 0.36363636363636365, 'p': 0.36363636363636365, 'f': 0.3636363586363637}, 'rouge-2': {'r': 0.2, 'p': 0.18181818181818182, 'f': 0.1904761854875285}, 'rouge-l': {'r': 0.36363636363636365, 'p': 0.36363636363636365, 'f': 0.3636363586363637}}",0.335300336,0.210526316,0.347826087,0.571912289,0.22024557
0.450866163,0,1,2.321928095,0.436293274,"{'rouge-1': {'r': 0.07692307692307693, 'p': 0.25, 'f': 0.11764705522491362}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.07692307692307693, 'p': 0.25, 'f': 0.11764705522491362}}",0.023041758,0.117647059,0.210526316,0.511671305,0.790802121
0.435194999,0,0,1.584962501,0.212317616,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",2.37E-156,0.066666667,0.125,0.382612288,0.219868213
0.3833794,0,1,2.251629167,0.651991785,"{'rouge-1': {'r': 0.21428571428571427, 'p': 0.75, 'f': 0.3333333298765432}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.21428571428571427, 'p': 0.75, 'f': 0.3333333298765432}}",0.04563435,0.25,0.4,0.48212865,0.232456282
0.156264722,0,0,2.721928095,0.328635991,"{'rouge-1': {'r': 0.07692307692307693, 'p': 0.16666666666666666, 'f': 0.10526315357340738}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.07692307692307693, 'p': 0.16666666666666666, 'f': 0.10526315357340738}}",0.051998396,0.105263158,0.19047619,0.475684524,0.237501815
0.566681802,0,1,1.584962501,0.658398628,"{'rouge-1': {'r': 0.125, 'p': 0.5, 'f': 0.19999999680000002}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.125, 'p': 0.5, 'f': 0.19999999680000002}}",0.079105198,0.2,0.333333333,0.587643683,0.24451828
0.07176432,0,1,3.251629167,0.201451227,"{'rouge-1': {'r': 0.13636363636363635, 'p': 0.3, 'f': 0.1874999957031251}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.09090909090909091, 'p': 0.2, 'f': 0.12499999570312517}}",0.060633696,0.1,0.181818182,0.406994283,0.226518467
0.44433558,1,0,3,0.578201354,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",1.25E-231,0,0,0.433847547,0.229301497
0.56951946,0,0,2.321928095,0.271964669,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",2.65E-78,0.166666667,0.285714286,0.496385038,0.438845068
0.356109172,0,0,2.584962501,0.385488391,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.2, 'f': 0.18181817685950424}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.2, 'f': 0.18181817685950424}}",2.93E-78,0.181818182,0.307692308,0.548969686,0.245901838
0.275287539,0,0,3.584962501,0.457727641,"{'rouge-1': {'r': 0.26666666666666666, 'p': 0.36363636363636365, 'f': 0.3076923028106509}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.13333333333333333, 'p': 0.18181818181818182, 'f': 0.1538461489644972}}",0.278133647,0.217391304,0.357142857,0.545123041,0.216729373
0.186044574,0,0,2.721928095,0.617865682,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.16666666666666666, 'f': 0.22222221777777784}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.16666666666666666, 'f': 0.22222221777777784}}",0.176586591,0.111111111,0.2,0.496038496,0.229301497
0.398209572,0,0,2.584962501,0.67766571,"{'rouge-1': {'r': 0.2, 'p': 0.2, 'f': 0.19999999500000015}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.2, 'f': 0.19999999500000015}}",0.349296951,0.2,0.333333333,0.629441977,0.224611089
0.581863701,0,1,2.807354922,0.833606243,"{'rouge-1': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-2': {'r': 0.4, 'p': 0.4, 'f': 0.3999999950000001}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}",0.629068021,0.4,0.571428571,0.811906159,0.188208148
0.335694283,0,0,3.026986833,0.604563832,"{'rouge-1': {'r': 0.35714285714285715, 'p': 0.625, 'f': 0.4545454499173554}, 'rouge-2': {'r': 0.25, 'p': 0.4, 'f': 0.3076923029585799}, 'rouge-l': {'r': 0.35714285714285715, 'p': 0.625, 'f': 0.4545454499173554}}",0.277069073,0.333333333,0.5,0.59560293,0.260146856
