comet,ter,semnatic_similarity_with_src,sentiment_analysis_with_src,sentiment_analysis_with_tgt,sentence_entropy,semnatic_similarity_with_tgt,rouge_score_with_tgt,bleu_score_with_tgt,jaccard_similarity_score_with_tgt,dice_similarity_score_with_tgt,bert-score
0.893646181,0.285714286,0.263714164,0,0,3.664497779,0.37812084,"{'rouge-1': {'r': 0.46153846153846156, 'p': 0.46153846153846156, 'f': 0.4615384565384616}, 'rouge-2': {'r': 0.08333333333333333, 'p': 0.07692307692307693, 'f': 0.07999999500800031}, 'rouge-l': {'r': 0.38461538461538464, 'p': 0.38461538461538464, 'f': 0.38461537961538467}}",0.401443709,0.3,0.461538462,0.649674654
1.164460063,0,0.398320138,0,0,3.535174566,-0.044755366,"{'rouge-1': {'r': 0.08333333333333333, 'p': 0.07692307692307693, 'f': 0.07999999500800031}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.08333333333333333, 'p': 0.07692307692307693, 'f': 0.07999999500800031}}",0.172316577,0.041666667,0.08,0.388295591
-0.806601942,0.857142857,0.117048815,0,1,3.589898095,0.732904792,"{'rouge-1': {'r': 0.3125, 'p': 0.38461538461538464, 'f': 0.34482758126040436}, 'rouge-2': {'r': 0.125, 'p': 0.14285714285714285, 'f': 0.13333332835555575}, 'rouge-l': {'r': 0.3125, 'p': 0.38461538461538464, 'f': 0.34482758126040436}}",0.57091253,0.208333333,0.344827586,0.793281436
0.907186568,0.428571429,0.71145761,0,0,3.906890596,0.802460074,"{'rouge-1': {'r': 0.35714285714285715, 'p': 0.3333333333333333, 'f': 0.3448275812128419}, 'rouge-2': {'r': 0.15384615384615385, 'p': 0.14285714285714285, 'f': 0.14814814315500704}, 'rouge-l': {'r': 0.35714285714285715, 'p': 0.3333333333333333, 'f': 0.3448275812128419}}",0.460528413,0.208333333,0.344827586,0.653113067
0.247110426,0.6,0.937187195,1,1,4.142914673,0.988774061,"{'rouge-1': {'r': 0.9444444444444444, 'p': 0.8947368421052632, 'f': 0.9189189139225714}, 'rouge-2': {'r': 0.8571428571428571, 'p': 0.8181818181818182, 'f': 0.8372092973282856}, 'rouge-l': {'r': 0.9444444444444444, 'p': 0.8947368421052632, 'f': 0.9189189139225714}}",0.878294775,0.85,0.918918919,0.979458451
0.572127879,1.25,0.25813517,1,1,4.321928095,0.638626337,"{'rouge-1': {'r': 0.23529411764705882, 'p': 0.2, 'f': 0.21621621124908705}, 'rouge-2': {'r': 0.0625, 'p': 0.05263157894736842, 'f': 0.057142852179592266}, 'rouge-l': {'r': 0.17647058823529413, 'p': 0.15, 'f': 0.16216215719503302}}",0.421372468,0.121212121,0.216216216,0.654637158
0.892452598,0.25,0.249612451,0,1,3.918295834,0.634646177,"{'rouge-1': {'r': 0.38461538461538464, 'p': 0.2777777777777778, 'f': 0.3225806402913632}, 'rouge-2': {'r': 0.08333333333333333, 'p': 0.043478260869565216, 'f': 0.05714285263673504}, 'rouge-l': {'r': 0.38461538461538464, 'p': 0.2777777777777778, 'f': 0.3225806402913632}}",0.338005582,0.148148148,0.258064516,0.665558219
1.126561165,0,0.96620059,1,1,4.418295834,0.790211082,"{'rouge-1': {'r': 0.47058823529411764, 'p': 0.36363636363636365, 'f': 0.41025640533859303}, 'rouge-2': {'r': 0.17647058823529413, 'p': 0.13043478260869565, 'f': 0.14999999511250017}, 'rouge-l': {'r': 0.47058823529411764, 'p': 0.36363636363636365, 'f': 0.41025640533859303}}",0.505791999,0.258064516,0.41025641,0.792093813
0.757906735,0.333333333,0.497737885,0,0,4.825164052,0.006900769,"{'rouge-1': {'r': 0.125, 'p': 0.10344827586206896, 'f': 0.11320754221431137}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.041666666666666664, 'p': 0.034482758620689655, 'f': 0.03773584410110425}}",0.191859452,0.039215686,0.075471698,0.340059876
0.943880737,0.5,0.283662289,0,0,4.175735869,0.734584033,"{'rouge-1': {'r': 0.5, 'p': 0.5263157894736842, 'f': 0.5128205078238003}, 'rouge-2': {'r': 0.22727272727272727, 'p': 0.23809523809523808, 'f': 0.232558134537588}, 'rouge-l': {'r': 0.45, 'p': 0.47368421052631576, 'f': 0.46153845654174885}}",0.581275135,0.333333333,0.5,0.708160579
1.092162132,0.25,0.530375898,0,0,4.418295834,0.656744778,"{'rouge-1': {'r': 0.375, 'p': 0.4090909090909091, 'f': 0.3913043428355388}, 'rouge-2': {'r': 0.11538461538461539, 'p': 0.13043478260869565, 'f': 0.12244897461057913}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.36363636363636365, 'f': 0.3478260819659736}}",0.584729945,0.243243243,0.391304348,0.714482069
1.035394669,0.2,0.442321926,1,0,4.779094498,0.248001248,"{'rouge-1': {'r': 0.2413793103448276, 'p': 0.2413793103448276, 'f': 0.2413793053448277}, 'rouge-2': {'r': 0.06666666666666667, 'p': 0.0625, 'f': 0.06451612403746138}, 'rouge-l': {'r': 0.2413793103448276, 'p': 0.2413793103448276, 'f': 0.2413793053448277}}",0.332791992,0.137254902,0.24137931,0.480121821
0.561420977,1,0.81397301,0,0,3.459431619,0.961562872,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.7272727272727273, 'f': 0.6956521689224953}, 'rouge-2': {'r': 0.5454545454545454, 'p': 0.6, 'f': 0.5714285664399092}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.7272727272727273, 'f': 0.6956521689224953}}",0.807772576,0.4375,0.608695652,0.894413531
-1.027006865,0.666666667,0.082017414,0,0,3.821928095,0.589646101,"{'rouge-1': {'r': 0.21428571428571427, 'p': 0.1875, 'f': 0.19999999502222232}, 'rouge-2': {'r': 0.07692307692307693, 'p': 0.05263157894736842, 'f': 0.06249999517578163}, 'rouge-l': {'r': 0.21428571428571427, 'p': 0.1875, 'f': 0.19999999502222232}}",0.376399439,0.111111111,0.2,0.667412221
1.121709585,0,0.686439395,1,0,3.39274741,0.384439051,"{'rouge-1': {'r': 0.6, 'p': 0.5454545454545454, 'f': 0.5714285664399092}, 'rouge-2': {'r': 0.3, 'p': 0.25, 'f': 0.27272726776859507}, 'rouge-l': {'r': 0.6, 'p': 0.5454545454545454, 'f': 0.5714285664399092}}",0.592287726,0.4,0.571428571,0.644522429
0.37090838,0.571428571,0.618463874,0,1,3.875,0.387708336,"{'rouge-1': {'r': 0.25, 'p': 0.2, 'f': 0.22222221728395072}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.13333333333333333, 'f': 0.1481481432098767}}",0.225027813,0.125,0.222222222,0.478228092
1.025366545,0,0.01374997,0,0,4.142664356,0.765322387,"{'rouge-1': {'r': 0.5, 'p': 0.4444444444444444, 'f': 0.4705882303114187}, 'rouge-2': {'r': 0.375, 'p': 0.3333333333333333, 'f': 0.35294117148788934}, 'rouge-l': {'r': 0.5, 'p': 0.4444444444444444, 'f': 0.4705882303114187}}",0.601843407,0.307692308,0.470588235,0.845579922
0.706808507,0.5,0.440039814,1,0,3.947702779,0.593227386,"{'rouge-1': {'r': 0.17391304347826086, 'p': 0.25, 'f': 0.20512820028928347}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.13043478260869565, 'p': 0.1875, 'f': 0.1538461490072322}}",0.303721511,0.111111111,0.2,0.60710609
1.075963736,0,0.798812926,1,0,3.906890596,0.66711998,"{'rouge-1': {'r': 0.47058823529411764, 'p': 0.5333333333333333, 'f': 0.49999999501953135}, 'rouge-2': {'r': 0.23529411764705882, 'p': 0.2857142857142857, 'f': 0.2580645111758586}, 'rouge-l': {'r': 0.4117647058823529, 'p': 0.4666666666666667, 'f': 0.43749999501953124}}",0.514306616,0.333333333,0.5,0.773907423
0.827860355,0.6,0.8622455,0,0,4.92779897,0.719680369,"{'rouge-1': {'r': 0.55, 'p': 0.6111111111111112, 'f': 0.5789473634349032}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.35714285714285715, 'f': 0.3448275812128419}, 'rouge-l': {'r': 0.55, 'p': 0.6111111111111112, 'f': 0.5789473634349032}}",0.674619472,0.346153846,0.514285714,0.791773677
-0.69493252,1,0.892384529,1,0,4.530057719,0.935043931,"{'rouge-1': {'r': 0.4782608695652174, 'p': 0.44, 'f': 0.4583333283420139}, 'rouge-2': {'r': 0.20689655172413793, 'p': 0.21428571428571427, 'f': 0.21052631079101272}, 'rouge-l': {'r': 0.43478260869565216, 'p': 0.4, 'f': 0.4166666616753472}}",0.639159387,0.263157895,0.416666667,0.810896516
1.039172292,0,0.532176495,1,0,4.05881389,0.783918142,"{'rouge-1': {'r': 0.8, 'p': 0.7058823529411765, 'f': 0.7499999950195314}, 'rouge-2': {'r': 0.5, 'p': 0.4117647058823529, 'f': 0.4516128982726327}, 'rouge-l': {'r': 0.7333333333333333, 'p': 0.6470588235294118, 'f': 0.6874999950195313}}",0.690250963,0.454545455,0.625,0.818707883
0.760659397,0.166666667,0.888844848,0,1,4.700439718,0.930634975,"{'rouge-1': {'r': 0.7083333333333334, 'p': 0.6538461538461539, 'f': 0.6799999950080001}, 'rouge-2': {'r': 0.5217391304347826, 'p': 0.48, 'f': 0.49999999500868053}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6153846153846154, 'f': 0.6399999950080001}}",0.798752324,0.515151515,0.68,0.885402918
0.577608645,0.857142857,0.199024081,0,0,4.188721876,0.874821186,"{'rouge-1': {'r': 0.5909090909090909, 'p': 0.65, 'f': 0.619047614058957}, 'rouge-2': {'r': 0.5, 'p': 0.5454545454545454, 'f': 0.5217391254442345}, 'rouge-l': {'r': 0.5909090909090909, 'p': 0.65, 'f': 0.619047614058957}}",0.687673943,0.448275862,0.619047619,0.90241307
1.160680294,0,0.891270101,0,1,4.584962501,0.806352079,"{'rouge-1': {'r': 0.6111111111111112, 'p': 0.4583333333333333, 'f': 0.5238095189115648}, 'rouge-2': {'r': 0.16666666666666666, 'p': 0.13043478260869565, 'f': 0.14634145848899482}, 'rouge-l': {'r': 0.5, 'p': 0.375, 'f': 0.4285714236734694}}",0.601741365,0.272727273,0.428571429,0.702154458
0.851045072,0.6,0.672611356,0,0,3.700439718,0.946290135,"{'rouge-1': {'r': 0.7142857142857143, 'p': 0.7692307692307693, 'f': 0.7407407357475996}, 'rouge-2': {'r': 0.6153846153846154, 'p': 0.6666666666666666, 'f': 0.6399999950080001}, 'rouge-l': {'r': 0.7142857142857143, 'p': 0.7692307692307693, 'f': 0.7407407357475996}}",0.765418058,0.588235294,0.740740741,0.797852337
0.877041757,0.6,0.815005124,1,0,4.247927513,0.959067047,"{'rouge-1': {'r': 0.8235294117647058, 'p': 0.7368421052631579, 'f': 0.7777777727932099}, 'rouge-2': {'r': 0.75, 'p': 0.6666666666666666, 'f': 0.7058823479584776}, 'rouge-l': {'r': 0.8235294117647058, 'p': 0.7368421052631579, 'f': 0.7777777727932099}}",0.830162718,0.636363636,0.777777778,0.893541157
1.15500474,0,0.776078701,0,1,3.664497779,0.807888567,"{'rouge-1': {'r': 0.9, 'p': 0.6923076923076923, 'f': 0.78260869073724}, 'rouge-2': {'r': 0.7, 'p': 0.5384615384615384, 'f': 0.6086956472589792}, 'rouge-l': {'r': 0.9, 'p': 0.6923076923076923, 'f': 0.78260869073724}}",0.665919332,0.533333333,0.695652174,0.824964046
1.16631484,0,0.734703898,0,0,3.277613437,0.618681729,"{'rouge-1': {'r': 0.11764705882352941, 'p': 0.2, 'f': 0.14814814348422511}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.058823529411764705, 'p': 0.1, 'f': 0.0740740694101512}}",0.237978061,0.076923077,0.142857143,0.511407673
0.835416496,0.6,0.313558757,0,1,3.909368064,0.348956257,"{'rouge-1': {'r': 0.2727272727272727, 'p': 0.375, 'f': 0.3157894688088643}, 'rouge-2': {'r': 0.04, 'p': 0.05, 'f': 0.04444443950617339}, 'rouge-l': {'r': 0.22727272727272727, 'p': 0.3125, 'f': 0.26315788986149585}}",0.331795541,0.147058824,0.256410256,0.432574898
0.683279037,0.363636364,0.913984895,0,1,4.807354922,0.824514747,"{'rouge-1': {'r': 0.5416666666666666, 'p': 0.48148148148148145, 'f': 0.5098039165859286}, 'rouge-2': {'r': 0.391304347826087, 'p': 0.3333333333333333, 'f': 0.35999999503200003}, 'rouge-l': {'r': 0.5416666666666666, 'p': 0.48148148148148145, 'f': 0.5098039165859286}}",0.716750443,0.333333333,0.5,0.865318894
1.079200029,0,0.868166208,1,1,5.003258335,0.856664836,"{'rouge-1': {'r': 0.6206896551724138, 'p': 0.5454545454545454, 'f': 0.5806451563111343}, 'rouge-2': {'r': 0.3225806451612903, 'p': 0.2857142857142857, 'f': 0.3030302980486685}, 'rouge-l': {'r': 0.6206896551724138, 'p': 0.5454545454545454, 'f': 0.5806451563111343}}",0.680086944,0.409090909,0.580645161,0.763968349
0.94793272,1,0.355933756,0,1,3.546593564,0.764569342,"{'rouge-1': {'r': 0.4166666666666667, 'p': 0.4166666666666667, 'f': 0.4166666616666667}, 'rouge-2': {'r': 0.07692307692307693, 'p': 0.08333333333333333, 'f': 0.07999999500800031}, 'rouge-l': {'r': 0.4166666666666667, 'p': 0.4166666666666667, 'f': 0.4166666616666667}}",0.527235161,0.263157895,0.416666667,0.790810108
0.982325494,0.142857143,0.415242106,0,0,4.037401198,0.630455613,"{'rouge-1': {'r': 0.2222222222222222, 'p': 0.23529411764705882, 'f': 0.2285714235755103}, 'rouge-2': {'r': 0.1, 'p': 0.1111111111111111, 'f': 0.1052631529085875}, 'rouge-l': {'r': 0.2222222222222222, 'p': 0.23529411764705882, 'f': 0.2285714235755103}}",0.33440239,0.096774194,0.176470588,0.552918136
0.021198535,1.4,0.592661858,0,1,3.664497779,0.570618749,"{'rouge-1': {'r': 0.35714285714285715, 'p': 0.38461538461538464, 'f': 0.3703703653772291}, 'rouge-2': {'r': 0.15384615384615385, 'p': 0.15384615384615385, 'f': 0.15384614884615402}, 'rouge-l': {'r': 0.2857142857142857, 'p': 0.3076923076923077, 'f': 0.2962962913031551}}",0.453709571,0.227272727,0.37037037,0.634301186
0.915657461,0.75,0.575176895,1,1,4.142664356,0.972302616,"{'rouge-1': {'r': 0.6, 'p': 0.6666666666666666, 'f': 0.6315789423822715}, 'rouge-2': {'r': 0.35, 'p': 0.3888888888888889, 'f': 0.3684210476454294}, 'rouge-l': {'r': 0.6, 'p': 0.6666666666666666, 'f': 0.6315789423822715}}",0.738078646,0.461538462,0.631578947,0.864523649
1.170436382,0,0.609441638,0,1,3.277613437,0.734014452,"{'rouge-1': {'r': 0.36363636363636365, 'p': 0.4, 'f': 0.3809523759637189}, 'rouge-2': {'r': 0.2727272727272727, 'p': 0.3, 'f': 0.2857142807256236}, 'rouge-l': {'r': 0.36363636363636365, 'p': 0.4, 'f': 0.3809523759637189}}",0.435575521,0.235294118,0.380952381,0.747552991
1.19613409,0,0.681613624,0,1,4.277613437,0.568035126,"{'rouge-1': {'r': 0.38461538461538464, 'p': 0.25, 'f': 0.30303029825528016}, 'rouge-2': {'r': 0.16666666666666666, 'p': 0.09523809523809523, 'f': 0.12121211658402223}, 'rouge-l': {'r': 0.3076923076923077, 'p': 0.2, 'f': 0.24242423764921955}}",0.351773584,0.185185185,0.3125,0.671249628
0.2407493,0.5,0.417425275,1,1,4.142664356,0.887318432,"{'rouge-1': {'r': 0.7368421052631579, 'p': 0.7777777777777778, 'f': 0.7567567517604091}, 'rouge-2': {'r': 0.2777777777777778, 'p': 0.2777777777777778, 'f': 0.2777777727777779}, 'rouge-l': {'r': 0.5263157894736842, 'p': 0.5555555555555556, 'f': 0.5405405355441928}}",0.696631657,0.48,0.648648649,0.792662144
0.494266331,0.692307692,0.51295954,0,0,3.459431619,0.534045756,"{'rouge-1': {'r': 0.38461538461538464, 'p': 0.45454545454545453, 'f': 0.4166666617013889}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.38461538461538464, 'p': 0.45454545454545453, 'f': 0.4166666617013889}}",0.355437585,0.263157895,0.416666667,0.763310075
0.964828193,0.2,0.202189639,0,1,3.875,0.880786896,"{'rouge-1': {'r': 0.6, 'p': 0.6, 'f': 0.5999999950000001}, 'rouge-2': {'r': 0.375, 'p': 0.4, 'f': 0.3870967691987514}, 'rouge-l': {'r': 0.6, 'p': 0.6, 'f': 0.5999999950000001}}",0.602117624,0.363636364,0.533333333,0.904704154
1.158912897,0,0.882704139,0,0,4.321928095,0.887595713,"{'rouge-1': {'r': 0.7272727272727273, 'p': 0.8, 'f': 0.7619047569160999}, 'rouge-2': {'r': 0.5238095238095238, 'p': 0.5789473684210527, 'f': 0.5499999950125002}, 'rouge-l': {'r': 0.7272727272727273, 'p': 0.8, 'f': 0.7619047569160999}}",0.762395403,0.615384615,0.761904762,0.872900009
0.622817576,1.230769231,0.439240336,0,1,3.521640636,0.853209913,"{'rouge-1': {'r': 0.4666666666666667, 'p': 0.5833333333333334, 'f': 0.518518513580247}, 'rouge-2': {'r': 0.2857142857142857, 'p': 0.3076923076923077, 'f': 0.2962962913031551}, 'rouge-l': {'r': 0.4666666666666667, 'p': 0.5833333333333334, 'f': 0.518518513580247}}",0.530752739,0.35,0.518518519,0.893203378
-1.269038439,1,0.748574436,0,1,3.807763576,0.8573699,"{'rouge-1': {'r': 0.7333333333333333, 'p': 0.7333333333333333, 'f': 0.7333333283333333}, 'rouge-2': {'r': 0.6666666666666666, 'p': 0.625, 'f': 0.6451612853277836}, 'rouge-l': {'r': 0.7333333333333333, 'p': 0.7333333333333333, 'f': 0.7333333283333333}}",0.743372838,0.578947368,0.733333333,0.856462657
0.117327802,0.833333333,0.980700433,0,0,3.969815782,0.988794744,"{'rouge-1': {'r': 0.7647058823529411, 'p': 0.8125, 'f': 0.7878787828833793}, 'rouge-2': {'r': 0.5555555555555556, 'p': 0.625, 'f': 0.5882352891349482}, 'rouge-l': {'r': 0.7647058823529411, 'p': 0.8125, 'f': 0.7878787828833793}}",0.805464828,0.571428571,0.727272727,0.94744575
0.959644735,0.5,0.172309533,0,0,4.018794979,0.619879782,"{'rouge-1': {'r': 0.25, 'p': 0.3157894736842105, 'f': 0.27906976250946464}, 'rouge-2': {'r': 0.07407407407407407, 'p': 0.09090909090909091, 'f': 0.08163264811328642}, 'rouge-l': {'r': 0.25, 'p': 0.3157894736842105, 'f': 0.27906976250946464}}",0.39369246,0.162162162,0.279069767,0.588532269
-1.386930585,1,0.743670285,1,1,4.121928095,0.936160147,"{'rouge-1': {'r': 0.625, 'p': 0.8333333333333334, 'f': 0.7142857093877552}, 'rouge-2': {'r': 0.4444444444444444, 'p': 0.631578947368421, 'f': 0.5217391255860114}, 'rouge-l': {'r': 0.5833333333333334, 'p': 0.7777777777777778, 'f': 0.6666666617687076}}",0.677842913,0.555555556,0.714285714,0.844797492
1.205025196,0,0.862873554,0,1,4.106603137,0.956320286,"{'rouge-1': {'r': 0.7619047619047619, 'p': 0.8421052631578947, 'f': 0.7999999950125001}, 'rouge-2': {'r': 0.23809523809523808, 'p': 0.2631578947368421, 'f': 0.2499999950125001}, 'rouge-l': {'r': 0.6190476190476191, 'p': 0.6842105263157895, 'f': 0.6499999950125002}}",0.66908194,0.5,0.666666667,0.906645954
1.05947876,0.2,0.104250461,1,0,3.773557262,0.876773596,"{'rouge-1': {'r': 0.8461538461538461, 'p': 0.7857142857142857, 'f': 0.8148148098216735}, 'rouge-2': {'r': 0.6428571428571429, 'p': 0.6428571428571429, 'f': 0.6428571378571429}, 'rouge-l': {'r': 0.8461538461538461, 'p': 0.7857142857142857, 'f': 0.8148148098216735}}",0.796711959,0.6875,0.814814815,0.902640224
1.061665893,0,0.876888573,0,1,4.152391278,0.84328407,"{'rouge-1': {'r': 0.5263157894736842, 'p': 0.5263157894736842, 'f': 0.5263157844736842}, 'rouge-2': {'r': 0.2631578947368421, 'p': 0.23809523809523808, 'f': 0.2499999950125001}, 'rouge-l': {'r': 0.5263157894736842, 'p': 0.5263157894736842, 'f': 0.5263157844736842}}",0.670625684,0.357142857,0.526315789,0.837489426
0.976367414,0.285714286,0.670441091,0,1,4.623516641,0.969209969,"{'rouge-1': {'r': 0.875, 'p': 0.84, 'f': 0.8571428521449397}, 'rouge-2': {'r': 0.6521739130434783, 'p': 0.6, 'f': 0.6249999950086808}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.64, 'f': 0.6530612194918785}}",0.870250421,0.689655172,0.816326531,0.874903858
0.930590928,0.333333333,0.208171532,1,1,3.969815782,0.794572234,"{'rouge-1': {'r': 0.4666666666666667, 'p': 0.4375, 'f': 0.45161289823100936}, 'rouge-2': {'r': 0.35714285714285715, 'p': 0.3125, 'f': 0.33333332835555557}, 'rouge-l': {'r': 0.4666666666666667, 'p': 0.4375, 'f': 0.45161289823100936}}",0.563902625,0.291666667,0.451612903,0.663282156
0.681337059,0.142857143,0.605769813,0,1,4.315824334,0.906323016,"{'rouge-1': {'r': 0.7058823529411765, 'p': 0.5714285714285714, 'f': 0.6315789424238228}, 'rouge-2': {'r': 0.5, 'p': 0.36, 'f': 0.41860464629529476}, 'rouge-l': {'r': 0.7058823529411765, 'p': 0.5714285714285714, 'f': 0.6315789424238228}}",0.692797173,0.461538462,0.631578947,0.784036338
1.018358946,0.142857143,0.289452434,0,0,3.459431619,0.76338464,"{'rouge-1': {'r': 0.3, 'p': 0.2727272727272727, 'f': 0.2857142807256236}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3, 'p': 0.2727272727272727, 'f': 0.2857142807256236}}",0.416347288,0.166666667,0.285714286,0.781062007
0.526874483,0.4,0.754311085,1,1,3.584962501,0.895304799,"{'rouge-1': {'r': 0.6153846153846154, 'p': 0.6666666666666666, 'f': 0.6399999950080001}, 'rouge-2': {'r': 0.4166666666666667, 'p': 0.45454545454545453, 'f': 0.434782603705104}, 'rouge-l': {'r': 0.6153846153846154, 'p': 0.6666666666666666, 'f': 0.6399999950080001}}",0.73445862,0.470588235,0.64,0.854803205
0.144775704,0.666666667,0.832682312,0,1,4,0.925228179,"{'rouge-1': {'r': 0.7647058823529411, 'p': 0.8125, 'f': 0.7878787828833793}, 'rouge-2': {'r': 0.5, 'p': 0.5333333333333333, 'f': 0.5161290272632676}, 'rouge-l': {'r': 0.6470588235294118, 'p': 0.6875, 'f': 0.6666666616712582}}",0.759833553,0.65,0.787878788,0.811254382
-1.271904349,0.75,0.808356822,1,1,4.106603137,0.908558369,"{'rouge-1': {'r': 0.65, 'p': 0.7222222222222222, 'f': 0.68421052132964}, 'rouge-2': {'r': 0.38095238095238093, 'p': 0.4, 'f': 0.3902438974419989}, 'rouge-l': {'r': 0.65, 'p': 0.7222222222222222, 'f': 0.68421052132964}}",0.662828651,0.52,0.684210526,0.842697561
1.097997189,0,0.060856305,0,0,3.875,0.655697465,"{'rouge-1': {'r': 0.38095238095238093, 'p': 0.5714285714285714, 'f': 0.4571428523428571}, 'rouge-2': {'r': 0.1, 'p': 0.13333333333333333, 'f': 0.11428570938775531}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}}",0.388109041,0.285714286,0.444444444,0.738128901
0.766559303,0.75,0.391525775,0,0,3.794653474,0.492329091,"{'rouge-1': {'r': 0.3, 'p': 0.42857142857142855, 'f': 0.3529411716262976}, 'rouge-2': {'r': 0.09090909090909091, 'p': 0.13333333333333333, 'f': 0.10810810328707107}, 'rouge-l': {'r': 0.25, 'p': 0.35714285714285715, 'f': 0.2941176422145329}}",0.328608602,0.2,0.333333333,0.650912046
0.759591281,0.833333333,0.453459591,0,1,4.310443058,0.513533711,"{'rouge-1': {'r': 0.3181818181818182, 'p': 0.3181818181818182, 'f': 0.3181818131818182}, 'rouge-2': {'r': 0.07692307692307693, 'p': 0.07692307692307693, 'f': 0.07692307192307725}, 'rouge-l': {'r': 0.2727272727272727, 'p': 0.2727272727272727, 'f': 0.2727272677272728}}",0.44608317,0.128205128,0.227272727,0.604804873
0.973819792,0.222222222,0.884646535,1,1,3.418295834,0.80060935,"{'rouge-1': {'r': 0.5, 'p': 0.45454545454545453, 'f': 0.47619047120181407}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.4, 'p': 0.36363636363636365, 'f': 0.3809523759637189}}",0.565154264,0.3125,0.476190476,0.698576868
0.576295495,0.363636364,0.569636106,0,1,4.165894208,0.511320353,"{'rouge-1': {'r': 0.3125, 'p': 0.2631578947368421, 'f': 0.28571428075102046}, 'rouge-2': {'r': 0.11764705882352941, 'p': 0.1, 'f': 0.10810810314097904}, 'rouge-l': {'r': 0.3125, 'p': 0.2631578947368421, 'f': 0.28571428075102046}}",0.470300018,0.166666667,0.285714286,0.526125252
-0.87098521,0.75,0.052545283,1,1,3.947702779,0.64704597,"{'rouge-1': {'r': 0.3, 'p': 0.1875, 'f': 0.23076922603550304}, 'rouge-2': {'r': 0.1111111111111111, 'p': 0.058823529411764705, 'f': 0.07692307239644997}, 'rouge-l': {'r': 0.3, 'p': 0.1875, 'f': 0.23076922603550304}}",0.410557882,0.130434783,0.230769231,0.67303896
0.869487464,0.5,0.707837284,0,1,4.169925001,0.783400595,"{'rouge-1': {'r': 0.5555555555555556, 'p': 0.5555555555555556, 'f': 0.5555555505555557}, 'rouge-2': {'r': 0.23529411764705882, 'p': 0.23529411764705882, 'f': 0.23529411264705893}, 'rouge-l': {'r': 0.5555555555555556, 'p': 0.5555555555555556, 'f': 0.5555555505555557}}",0.538037981,0.384615385,0.555555556,0.759664714
0.204201385,0.6,0.223143235,0,1,3.664497779,0.682641149,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.23076923076923078, 'f': 0.19354838222684714}, 'rouge-2': {'r': 0.05555555555555555, 'p': 0.07692307692307693, 'f': 0.06451612416233128}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.23076923076923078, 'f': 0.19354838222684714}}",0.340397668,0.107142857,0.193548387,0.639168918
0.968799412,0.333333333,0.113466077,1,1,4.48385619,0.835654736,"{'rouge-1': {'r': 0.5217391304347826, 'p': 0.5217391304347826, 'f': 0.5217391254347827}, 'rouge-2': {'r': 0.32, 'p': 0.3333333333333333, 'f': 0.32653060724698046}, 'rouge-l': {'r': 0.5217391304347826, 'p': 0.5217391304347826, 'f': 0.5217391254347827}}",0.583863551,0.352941176,0.52173913,0.789853215
1.197180986,0,0.782805622,0,1,4.40385619,0.818666756,"{'rouge-1': {'r': 0.5652173913043478, 'p': 0.5909090909090909, 'f': 0.577777772780247}, 'rouge-2': {'r': 0.2727272727272727, 'p': 0.2608695652173913, 'f': 0.26666666166913583}, 'rouge-l': {'r': 0.5217391304347826, 'p': 0.5454545454545454, 'f': 0.5333333283358025}}",0.638049685,0.40625,0.577777778,0.783067584
0.502338111,0.5,0.252587348,0,0,4.247927513,0.337683976,"{'rouge-1': {'r': 0.21052631578947367, 'p': 0.21052631578947367, 'f': 0.2105263107894738}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.21052631578947367, 'p': 0.21052631578947367, 'f': 0.2105263107894738}}",0.326390807,0.117647059,0.210526316,0.534050047
1.044280767,0,0.835984051,1,1,4.037401198,0.609573662,"{'rouge-1': {'r': 0.625, 'p': 0.5882352941176471, 'f': 0.6060606010651974}, 'rouge-2': {'r': 0.47058823529411764, 'p': 0.4444444444444444, 'f': 0.4571428521469388}, 'rouge-l': {'r': 0.625, 'p': 0.5882352941176471, 'f': 0.6060606010651974}}",0.591505578,0.434782609,0.606060606,0.675490677
